XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
iShares DJ STOXX 50 (DE),DE0005933949,Full Replication,Distributing,27.528503532,39.836278301,-0.30895895133584916,0.0021116383551693647,420.25400759999997,15.94655
iShares DJ STOXX 600 (DE),DE0002635307,Full Replication,Distributing,74.909877959,50.914888094,0.4712764922648953,0.0057461376821810965,899.2607224,20.1243
iShares DJ STOXX 600 Automobiles & Parts (DE),DE0006344716,Full Replication,Distributing,1.588103217,3.74061806,-0.5754436321681022,0.00012181917775104787,10.746917,20.23365
iShares DJ STOXX 600 Automobiles & Parts Swap (DE),DE000A0D8Q56,Swap-based,Capitalizing,0.83128976,1.50675493,-0.44829132896880586,6.376602852512571e-05,6.62788944,20.9099
iShares DJ STOXX 600 Banks (DE),DE0006289341,Full Replication,Distributing,21.875338604,19.534056037,0.1198564477630919,0.0016779990955493639,160.2205461,15.61835
iShares DJ STOXX 600 Banks Swap (DE),DE000A0D8Q64,Swap-based,Capitalizing,2.15476898,3.180365759,-0.3224776194680443,0.00016528660264470966,16.08433317,19.37635
iShares DJ STOXX 600 Basic Resources (DE),DE0006344724,Full Replication,Distributing,61.490441533,58.426650699,0.05243824175005196,0.004716768373059056,243.58109957999997,13.5581
iShares DJ STOXX 600 Basic Resources Swap (DE),DE000A0D8Q72,Swap-based,Capitalizing,3.19069344,5.848350635,-0.45442849802729035,0.00024474961523641465,39.981751880000004,20.16875
iShares DJ STOXX 600 Chemicals (DE),DE0006344732,Full Replication,Distributing,12.49921398,7.655764799,0.6326538638742734,0.0009587814905723489,23.19073389,13.96575
iShares DJ STOXX 600 Chemicals Swap (DE),DE000A0D8Q80,Swap-based,Capitalizing,10.79250597,0.53650079,19.116477312176933,0.0008278644543156764,24.90849261,18.2754
iShares DJ STOXX 600 Construction & Materials (DE),DE0006344740,Full Replication,Distributing,2.83664432,6.49337662,-0.563148037453586,0.00021759144804665444,19.12514736,20.8394
iShares DJ STOXX 600 Construction & Materials Swap (DE),DE000A0F5T02,Swap-based,Capitalizing,0.33192125,0.289255,0.1475039325162919,2.5460797081868764e-05,15.65388955,25.257
iShares DJ STOXX 600 Financial Services (DE),DE0006344773,Full Replication,Distributing,2.798340722,1.598959644,0.7501009062365052,0.0002146532808272207,14.872333719999999,18.92065
iShares DJ STOXX 600 Financial Services Swap (DE),DE000A0F5T10,Swap-based,Capitalizing,0.0258995,0.0168438,0.5376280886735771,1.986681822938001e-06,5.11101135,27.9015
iShares DJ STOXX 600 Food & Beverage (DE),DE0006344781,Full Replication,Distributing,12.873375057,12.807762051,0.005122909508993967,0.0009874823925406034,39.410394479999994,14.98865
iShares DJ STOXX 600 Food & Beverage Swap (DE),DE000A0F5T28,Swap-based,Capitalizing,4.51300806,2.08953652,1.1598129617758488,0.00034618085598465964,67.5516417,18.5526
iShares DJ STOXX 600 Health Care (DE),DE0006289374,Full Replication,Distributing,30.587434711,64.085468593,-0.5227087297237765,0.0023462808374928694,193.7686005,12.5289
iShares DJ STOXX 600 Health Care Swap (DE),DE000A0F5T36,Swap-based,Capitalizing,3.98993222,2.504155944,0.5933241815710182,0.00030605709825396886,34.299408,20.257
iShares DJ STOXX 600 Industrial Goods & Services (DE),DE0006344799,Full Replication,Distributing,19.075477582,13.706633765,0.3916967440035779,0.0014632291965489966,37.69203592,17.08275
iShares DJ STOXX 600 Industrial Goods & Services Swap (DE),DE000A0F5T44,Swap-based,Capitalizing,0.6585208,0.8706195,-0.2436181362811194,5.051338069795135e-05,30.710927429999998,17.618
iShares DJ STOXX 600 Insurance (DE),DE0006289416,Full Replication,Distributing,16.0610013,11.57730424,0.3872833404955074,0.0012319967312455302,93.1513432,16.56315
iShares DJ STOXX 600 Insurance Swap (DE),DE000A0F5T51,Swap-based,Capitalizing,0.69345951,1.603938825,-0.5676521453366528,5.3193436300333715e-05,13.2152072,22.3448
iShares DJ STOXX 600 Media (DE),DE0006289424,Full Replication,Distributing,1.5902874,3.357703788,-0.5263765059671189,0.00012198672062500567,13.91627319,25.2886
iShares DJ STOXX 600 Media Swap (DE),DE000A0F5T69,Swap-based,Capitalizing,0.34520747,0.44108374,-0.2173652331867867,2.647994771294486e-05,3.11855232,27.08
iShares DJ STOXX 600 Oil & Gas (DE),DE0006344765,Full Replication,Distributing,41.579902051,43.17579091,-0.03696258540640607,0.003189483797149142,164.96036751999998,12.68685
iShares DJ STOXX 600 Oil & Gas Swap (DE),DE000A0F5T77,Swap-based,Capitalizing,1.63434187,2.504073682,-0.3473267652832589,0.0001253660219539181,30.07032216,18.3866
iShares DJ STOXX 600 Personal & Household Goods (DE),DE0006289432,Full Replication,Distributing,12.467485423,3.358641903,2.712061536498968,0.0009563476772763411,26.31846252,14.43115
iShares DJ STOXX 600 Personal & Household Goods Swap (DE),DE000A0F5T85,Swap-based,Capitalizing,0.54223587,0.3775829,0.436071045590253,4.159347271854564e-05,27.99252,20.8011
iShares DJ STOXX 600 Real Estate (DE),DE000A0H0751,Full Replication,Distributing,5.731593758,3.069598811,0.86721265901611,0.00043965532676242816,48.38611925,29.5369
iShares DJ STOXX 600 Retail (DE),DE0006289440,Full Replication,Distributing,7.62960294,3.41627512,1.2333104542236049,0.0005852465675836342,18.51933952,16.74725
iShares DJ STOXX 600 Retail Swap (DE),DE000A0F5T93,Swap-based,Capitalizing,0.258233573,3.299951665,-0.9217462559409942,1.9808411187530006e-05,17.865982080000002,22.7734
iShares DJ STOXX 600 Technology (DE),DE0006289366,Full Replication,Distributing,4.261578181,6.34415891,-0.32826742812468424,0.00032689433808459205,26.12496783,18.1493
iShares DJ STOXX 600 Technology Swap (DE),DE000A0F5UA6,Swap-based,Capitalizing,0.71246477,1.32616619,-0.46276358470577506,5.4651279292754826e-05,8.264641,25.58205
iShares DJ STOXX 600 Telecommunications (DE),DE0006289358,Full Replication,Distributing,10.09089891,18.463307583,-0.45346201569586875,0.0007740460411051136,73.8257492,18.3218
iShares DJ STOXX 600 Telecommunications Swap (DE),DE000A0F5UB4,Swap-based,Capitalizing,3.829616361,0.89970093,3.2565437394846306,0.00029375969471320584,15.76388244,19.9741
iShares DJ STOXX 600 Travel & Leisure (DE),DE0006344757,Full Replication,Distributing,9.95968911,11.79189276,-0.15537824904710207,0.0007639812860074734,15.839611199999998,26.87155
iShares DJ STOXX 600 Travel & Leisure Swap (DE),DE000A0F5UC2,Swap-based,Capitalizing,1.6076316,0.04760548,32.76988531572415,0.00012331714811871796,5.64828825,28.53585
iShares DJ STOXX 600 Utilities (DE),DE0006289457,Full Replication,Distributing,27.516362232,42.286654376,-0.34928968399029825,0.0021107070283091227,109.38576959999999,13.7552
iShares DJ STOXX 600 Utilities Swap (DE),DE000A0F5UD0,Swap-based,Capitalizing,2.44022611,1.503565254,0.6229598971565486,0.0001871832605492657,30.03732817,15.19505
iShares DJ STOXX Americas 600 Real Estate (DE),DE000A0H0769,Full Replication,Distributing,1.52344366,1.42969486,0.06557259358126255,0.00011685931495172265,21.280156895999998,86.8697
iShares DJ STOXX Asia Pacific 600 Real Estate (DE),DE000A0H0777,Full Replication,Distributing,3.58592792,1.837898025,0.9511027658893099,0.0002750670019509981,18.759299944000002,72.94705
iShares DJ STOXX EU Enlarged 15 (DE),DE000A0D8Q15,Full Replication,Distributing,7.408057355,9.734807635,-0.23901348308460946,0.000568252394465556,30.956344830000003,38.0996
iShares DJ STOXX Global Select Dividend 100 (DE),DE000A0F5UH1,Full Replication,Distributing,1.76991409,5.73058185,-0.6911458319018687,0.000135765406697614,13.02095625,102.1172
iShares DJ STOXX Large 200 (DE),DE0005933980,Full Replication,Distributing,0.12679656,0.16843055,-0.24718787654614915,9.726227184427022e-06,32.52203989,47.33725
iShares DJ STOXX Mid 200 (DE),DE0005933998,Full Replication,Distributing,2.550442006,3.71171284,-0.31286656162765014,0.00019563762905761627,85.36925947999998,52.9074
iShares DJ STOXX Select Dividend 30 (DE),DE0002635299,Full Replication,Distributing,7.335563511,2.14361347,2.4220551483099237,0.0005626915843283062,74.65798578,35.98375
iShares DJ STOXX Small 200 (DE),DE000A0D8QZ7,Full Replication,Distributing,7.047499115,7.259709962,-0.0292313120098171,0.0005405949299771096,114.04790734000001,28.8703
iShares DJ US Select Dividend (DE),DE000A0D8Q49,Full Replication,Distributing,4.665943455,9.367195818,-0.5018847106800175,0.00035791212374389604,82.13198112,44.9009
iShares Dow Jones-UBS Commodity Swap (DE),DE000A0H0728,Swap-based,Capitalizing,22.631874398,30.20514947,-0.25072794556179356,0.0017360309459843828,283.3492272,72.32645
iShares eb.rexx Government Germany (DE),DE0006289465,Full Replication,Distributing,95.162693467,77.88096833,0.22189920731048507,0.007299677342524364,702.722722,4.805
"iShares eb.rexx Government Germany 1,5-2,5 (DE)",DE0006289473,Full Replication,Distributing,115.342795379,31.206195272,2.6961505359319538,0.008847639336138403,1076.5844501400002,4.2703
"iShares eb.rexx Government Germany 10,5+ (DE)",DE000A0D8Q31,Full Replication,Distributing,98.35052232,17.43112971,4.642234551417379,0.007544207222904001,102.67849991,17.77695
"iShares eb.rexx Government Germany 2,5-5,5 (DE)",DE0006289481,Full Replication,Distributing,27.773010842,35.800701576,-0.22423277702975486,0.0021303938611966036,593.4347558100001,5.0264
"iShares eb.rexx Government Germany 5,5-10,5 (DE)",DE0006289499,Full Replication,Distributing,99.7994326,105.738959925,-0.05617160722228465,0.00765534928033152,730.70752139,5.30385
iShares eb.rexx Jumbo Pfandbriefe (DE),DE0002635265,Full Replication,Distributing,64.127952949,57.957864946,0.10645816592361967,0.004919084865190514,1316.0653847,12.8508
iShares eb.rexx Money Market ,DE000A0Q4RZ9,Full Replication,Distributing,62.434962314,102.51271115,-0.390953944992801,0.00478922005231927,876.83071665,3.86475
iShares Emerging Market Islamic,DE000A0NA0M3,Full Replication,Distributing,0.47481892,1.59129002,-0.7016138390662439,3.642209762933852e-05,19.21167883211679,59.55315
iShares FTSE 100 (DE),DE0006289408,Full Replication,Distributing,7.763399392,14.1330452,-0.4506916745727241,0.0005955097378827518,129.99210056,40.8243
iShares FTSE BRIC 50,DE000A0MSAE7,Full Replication,Distributing,30.900509272,28.92147516,0.06842784128581081,0.0023702959551423607,650.012,53.91185
iShares FTSE EPRA/NAREIT Asia Property Yield Fund,DE000A0LGQJ9,Full Replication,Distributing,4.060593353,8.248775485,-0.5077338011703685,0.0003114773260004236,126.03976069581601,50.11045
iShares FTSE EPRA/Nareit Developed World Yield Fund,DE000A0LGQL5,Full Replication,Distributing,6.148910304,7.023050231,-0.1244672753644156,0.00047166657008177685,274.37265300588,43.779
iShares FTSE EPRA/NAREIT US Property Yield Fund,DE000A0LGQK7,Full Replication,Distributing,2.210443072,3.07028758,-0.2800534105016964,0.0001695572143007253,137.27363681812307,47.931
iShares FTSE UK Dividend Plus,DE000A0HG2R0,Full Replication,Distributing,2.4036603,6.56640828,-0.6339459568298424,0.00018437839442953348,311.24838210714194,24.379
iShares FTSE/EPRA European Property Index Fund,DE000A0HG2Q2,Full Replication,Distributing,11.422967959,11.566477395,-0.012407358878515407,0.0008762255181817602,399.07128,27.8734
iShares FTSE/Macquarie Global Infrastructure 100,DE000A0LGQM3,Full Replication,Distributing,1.960104925,2.823051402,-0.30567862717223027,0.00015035444026134691,308.985413977548,30.19175
iShares FTSE/Xinhua China 25,DE000A0DPMY5,Full Replication,Distributing,31.69270342,22.09458582,0.4344103880558736,0.0024310630631587107,761.1311554248599,26.04995
iShares FTSEurofirst 100,DE000A0DPM16,Full Replication,Distributing,0.96872494,1.05291678,-0.07996058339957324,7.430831598002686e-05,81.352284,16.6184
iShares FTSEurofirst 80,DE000A0DPM08,Full Replication,Distributing,0.33645,0.3138235,0.0720994444329377,2.580818546024018e-05,62.087868943100005,18.9365
iShares Global Inflation-Linked Bond,DE000A0RFED7,Full Replication,Capitalizing,0.19840828,0.76079223,-0.7392083249851277,1.521937193368186e-05,77.99280077948461,36.81745
iShares iBoxx € Liquid Sovereigns Capped 1.5-10.5 (DE),DE000A0H0785,Full Replication,Distributing,24.285452215,24.660493074,-0.01520816546022008,0.0018628725063174934,191.6672016,19.4217
iShares iBoxx € Liquid Sovereigns Capped 1.5-2.5 (DE),DE000A0H0793,Full Replication,Distributing,13.961734408,9.243414034,0.5104521291207584,0.0010709675462870578,128.43452874000002,13.36795
iShares iBoxx € Liquid Sovereigns Capped 10.5+ (DE),DE000A0H08C4,Full Replication,Distributing,1.44324262,2.30296297,-0.37331054003009,0.00011070730628944253,21.6424796,32.76485
iShares iBoxx € Liquid Sovereigns Capped 2.5-5.5 (DE),DE000A0H08A8,Full Replication,Distributing,16.563916334,20.714417348,-0.2003677411858623,0.001270574007120742,98.15572815,16.3159
iShares iBoxx € Liquid Sovereigns Capped 5.5-10.5 (DE),DE000A0H08B6,Full Replication,Distributing,24.430496776,40.508003375,-0.3968970390903648,0.0018739984891686958,173.829628,18.06675
iShares JPMorgan $ Emerging Markets Bond,DE000A0RFFT0,Full Replication,Distributing,3.33327781,2.66446141,0.25101373113900705,0.0002556868833734083,259.315,67.4743
iShares MDAX (DE),DE0005933923,Full Replication,Capitalizing,57.006368796,84.432005162,-0.32482512186437273,0.004372807068812651,316.64627315999996,15.32715
iShares MSCI AC Far East ex-Japan,DE000A0HGZS9,Full Replication,Distributing,14.502209918,24.773614975,-0.4146106681388755,0.001112425986467762,1255.8770534785199,32.4582
iShares MSCI AC Far East ex-Japan Small Cap,DE000A0RFEF2,Full Replication,Distributing,0.64531315,0.44571287,0.44782256343641147,4.950025696279325e-05,16.94,87.6893
iShares MSCI Brazil,DE000A0HG2M1,Full Replication,Distributing,16.174898956,27.348410669,-0.4085616472647682,0.0012407335177800365,729.9883581730738,62.54885
iShares MSCI Eastern Europe,DE000A0HGZV3,Full Replication,Distributing,7.074421648,9.35108441,-0.24346510652447417,0.0005426600859429989,188.11532371331697,61.62115
iShares MSCI Emerging Markets,DE000A0YBR46,Full Replication,Capitalizing,0.06845412,0.20993512,-0.67392725905032,5.250933643862495e-06,11.209769288243459,37.7544
iShares MSCI Emerging Markets,DE000A0HGZT7,Full Replication,Distributing,44.720934015,71.265274888,-0.3724723003554943,0.0034304240125257344,2363.694095104056,28.193
iShares MSCI Emerging Markets SmallCap,DE000A0YBR04,Full Replication,Distributing,2.88103966,1.29173733,1.2303603008825332,0.00022099689660748197,39.43446287631741,140.56865
iShares MSCI Europe,DE000A0M5X28,Full Replication,Distributing,11.86317439,6.54004008,0.8139299216649449,0.0009099925837547678,813.8,21.29685
iShares MSCI Europe (Acc),DE000A0YBR20,Full Replication,Capitalizing,2.52557282,0.0698016,35.18216230000458,0.00019372997988379188,10.283805599999999,19.0597
iShares MSCI Europe ex-UK,DE000A0J2094,Full Replication,Distributing,9.17907745,8.00782684,0.14626322888870047,0.0007041026398677619,546.03288,21.33865
iShares MSCI GCC Countries ex-Saudi Arabia ETF,DE000A0RM470,Full Replication,Distributing,1.16439919,1.33620377,-0.1285766316914374,8.931796773747492e-05,9.564,151.66965
iShares MSCI Japan,DE000A0DPMW9,Full Replication,Distributing,35.388190619,48.52094115,-0.2706614962475846,0.0027145340662728004,1392.8524325432638,29.4889
iShares MSCI Japan (Acc),DE000A0YBR53,Full Replication,Capitalizing,0.01786661,0.012537,0.42511047299992044,1.3705001766258934e-06,7.24191377777736,39.1569
iShares MSCI Japan Small Cap,DE000A0RFEC9,Full Replication,Distributing,1.08738909,0.22646219,3.8016363791235968,8.341072760339368e-05,145.947430561416,57.46375
iShares MSCI Korea,DE000A0HG2L3,Full Replication,Distributing,6.439452005,5.783479667,0.1134217418871406,0.0004939532519166457,175.91329528113002,63.14235
iShares MSCI Latin America,DE000A0NA0K7,Full Replication,Distributing,12.194983496,4.528148896,1.6931498446909727,0.000935444778568394,127.89783919374,76.34695
iShares MSCI North America,DE000A0J2060,Full Replication,Distributing,8.537687046,5.802380761,0.4714110289667699,0.0006549032863268187,801.2650706327519,33.7879
iShares MSCI Pacific ex-Japan,DE000A0YBR12,Full Replication,Distributing,1.05705895,0.42983746,1.4592062078535455,8.108418315947913e-05,40.90396018956885,59.1256
iShares MSCI Taiwan,DE000A0HG2K5,Full Replication,Distributing,11.09314689,9.58162261,0.15775243312364196,0.0008509258204036456,177.832486104834,55.88315
iShares MSCI Turkey,DE000A0LGQN1,Full Replication,Distributing,2.439784969,3.413818744,-0.28532088199232164,0.00018714942179538815,93.562728957819,69.0865
iShares MSCI US Islamic,DE000A0NA0N1,Full Replication,Distributing,0.35701922,0,,2.738599566839141e-05,12.456,22.4327
iShares MSCI World,DE000A0HGZR1,Full Replication,Distributing,50.289622312,32.006408393,0.5712360379366606,0.0038575832942592614,2159.96576655552,25.43685
iShares MSCI World (Acc),DE000A0YBR38,Full Replication,Capitalizing,1.76505484,0.05090975,33.670271215238735,0.00013539266654247155,7.32233583987576,27.672
iSHares MSCI World Islamic,DE000A0NA0L5,Full Replication,Distributing,0.7629705,0.0570316,12.378030775920717,5.852543963350328e-05,23.6,48.2361
iShares Nasdaq-100 (DE),DE000A0F5UF5,Full Replication,Distributing,54.558328659,42.19418034,0.29302970739969103,0.004185024415016224,192.79254315,17.36155
iShares Nikkei 225 (DE),DE000A0H08D2,Full Replication,Distributing,79.90831273,89.472864063,-0.10689890653623613,0.006129554331254901,349.2257912,22.07205
iShares S&P 500,DE0002643889,Full Replication,Distributing,406.79505316,374.778540207,0.08542781807975564,0.031204167562079187,4957.865643880958,10.5305
iShares S&P 500 (Acc),DE000A0YBR61,Full Replication,Capitalizing,0.40819637,0.53460087,-0.23644649137963436,3.1311658853193105e-05,11.6323157363391,22.34615
iShares S&P Emerging Markets Infrastructure,DE000A0RFFS2,Full Replication,Distributing,0.88860838,2.88902991,-0.6924198060656285,6.816278755406027e-05,60.216,73.32385
iShares S&P Global Clean Energy,DE000A0M5X10,Full Replication,Distributing,1.359082393,4.184393002,-0.6752020203765745,0.00010425159891303619,114.456,57.4488
iShares S&P Global Timber&Forestry,DE000A0NA0H3,Full Replication,Distributing,0.656429991,2.553682309,-0.7429476686718121,5.035300029541326e-05,31.192,47.70625
iShares S&P Global Water,DE000A0MSAG2,Full Replication,Distributing,1.079574998,1.039759423,0.03829306483717243,8.281132937025537e-05,116.128,38.1661
iShares S&P Listed Private Equity,DE000A0MSAF4,Full Replication,Distributing,0.520064625,0.862760908,-0.39720886727983284,3.989277542966343e-05,64.62,77.64485
iShares S&P Small Cap 600,DE000A0RFEB1,Full Replication,Distributing,0.43931846,2.97664684,-0.8524116283811485,3.369895167717969e-05,29.80212735922092,38.38745
iShares SMI (DE),DE0005933964,Full Replication,Distributing,74.670728523,23.665390565,2.1552713367610545,0.00572779316443106,56.74853592,16.42355
iShares TecDAX (DE),DE0005933972,Full Replication,Capitalizing,23.383095774,20.896749803,0.11898242523069569,0.0017936551415364851,95.73758165299999,27.105
Lyxor ETF Brazil Ibovespa,FR0010408799,Swap-based,Capitalizing,29.687867238,43.983072771,-0.32501607169259605,0.0022772774070360896,636.17033787,47.2493
Lyxor ETF China Enterprise,FR0010204081,Swap-based,Distributing,43.55867174,60.762822943,-0.28313614097782724,0.0033412699618595417,855.10866826,29.9307
Lyxor ETF Commodities CRB,FR0010270033,Swap-based,Capitalizing,12.801642779,35.381051228,-0.6381779982594473,0.0009819800001075242,616.90251943,31.53375
Lyxor ETF Commodities CRB Non-Energy,FR0010346205,Swap-based,Capitalizing,2.296084197,4.38508524,-0.4763877846534177,0.00017612651742756024,104.95801666,32.4528
Lyxor ETF DAX,LU0252633754,Swap-based,Capitalizing,378.023108468,346.652160489,0.09049690598999005,0.0289971481396898,396.36234590000004,6.9744
Lyxor ETF DAXplus Covered Call,LU0252635023,Swap-based,Capitalizing,0.685938032,1.067973682,-0.3577200978254069,5.261648370957992e-05,13.3501056,78.28305
Lyxor ETF DAXplus Protective Put,LU0288030280,Swap-based,Capitalizing,5.706578019,0.672407147,7.486789654839882,0.0004377364358974053,37.20770456,97.2994
Lyxor ETF DJ EURO STOXX 50,FR0007054358,Swap-based,Distributing,143.439581943,87.447017066,0.6403027427995631,0.011002869172608894,5123.72905212,9.54945
Lyxor ETF DJ EURO STOXX 50 Buywrite,FR0010389205,Swap-based,Capitalizing,0.09295091,0.8137493,-0.8857745131086442,7.130017310084985e-06,44.72244851999999,194.6703
Lyxor ETF DJ STOXX 600 Automobiles & Parts,FR0010344630,Swap-based,Distributing,4.04915537,5.190589775,-0.21990456855165363,0.0003105999487183458,17.15715684,19.599
Lyxor ETF DJ STOXX 600 Banks,FR0010345371,Swap-based,Distributing,25.34081799,20.27248523,0.25001043051690996,0.0019438268105219521,331.34409734999997,18.0974
Lyxor ETF DJ STOXX 600 Basic Resources,FR0010345389,Swap-based,Distributing,27.91863379,26.532829407,0.052229800363258416,0.0021415642105776437,260.6363968,17.5773
Lyxor ETF DJ STOXX 600 Chemicals,FR0010345470,Swap-based,Distributing,12.78519756,6.04642529,1.1145051740149756,0.0009807185310574831,30.928931999999996,12.27885
Lyxor ETF DJ STOXX 600 Construction & Materials,FR0010345504,Swap-based,Distributing,4.50489572,3.09950373,0.45342484230531976,0.00034555857993996794,25.42985086,21.85065
Lyxor ETF DJ STOXX 600 Financial Services,FR0010345363,Swap-based,Distributing,1.35487421,1.36051313,-0.0041447009041361005,0.0001039288003774005,17.86034397,21.4267
Lyxor ETF DJ STOXX 600 Food & Beverage,FR0010344861,Swap-based,Distributing,4.63092363,7.216213063,-0.3582612390223988,0.00035522584602540845,102.2738455,14.22035
Lyxor ETF DJ STOXX 600 Health Care,FR0010344879,Swap-based,Distributing,6.640087195,8.865297069,-0.2510022909193952,0.0005093434441989181,256.9113483,14.3671
Lyxor ETF DJ STOXX 600 Industrial Goods & Services,FR0010344887,Swap-based,Distributing,2.497667453,1.59913918,0.5618824704176155,0.00019158943333342167,45.26815002,19.2378
Lyxor ETF DJ STOXX 600 Insurance,FR0010344903,Swap-based,Distributing,4.1093996,2.25967488,0.8185800251052044,0.0003152211235162336,107.69127687999999,18.2744
Lyxor ETF DJ STOXX 600 Media,FR0010344929,Swap-based,Distributing,0.8332102,1.33503215,-0.3758875394873449,6.391334037439089e-05,171.18050944,23.76515
Lyxor ETF DJ STOXX 600 Oil & Gas,FR0010344960,Swap-based,Distributing,5.80569154,15.18111351,-0.6175714293832455,0.00044533917072155565,250.6782915,15.4217
Lyxor ETF DJ STOXX 600 Personal & Household Goods,FR0010344978,Swap-based,Distributing,3.85052282,3.11586088,0.23578136774835734,0.0002953633736289107,93.52376244,16.86805
Lyxor ETF DJ STOXX 600 Retail,FR0010344986,Swap-based,Distributing,2.836983683,2.64593738,0.07220363733627,0.00021761747968060405,43.66106765999999,22.57475
Lyxor ETF DJ STOXX 600 Technology,FR0010344796,Swap-based,Distributing,7.23650571,2.50186618,1.8924431561723258,0.0005550931236372925,57.645132780000004,16.9991
Lyxor ETF DJ STOXX 600 Telecommunications,FR0010344812,Swap-based,Distributing,3.14464512,2.10977993,0.49050859536804836,0.00024121737097220755,168.2531004,14.4907
Lyxor ETF DJ STOXX 600 Travel & Leisure,FR0010344838,Swap-based,Distributing,0.98021146,2.60399342,-0.6235737569567283,7.518941640639857e-05,15.610367199999999,30.86405
Lyxor ETF DJ STOXX 600 Utilities,FR0010344853,Swap-based,Distributing,2.917183305,7.29372889,-0.6000422624702191,0.00022376937957187216,192.26142009999998,14.27335
Lyxor ETF DJ STOXX Select Dividend 30,FR0010378604,Swap-based,Distributing,1.232897351,4.00861888,-0.6924383714422859,9.457227964941844e-05,115.31535488,19.1297
Lyxor ETF Dow Jones Industrial Average,FR0007056841,Swap-based,Distributing,46.062948839,12.360954995,2.726487869070993,0.0035333664035739846,420.49466123999997,11.1889
Lyxor ETF Eastern Europe,FR0010204073,Swap-based,Distributing,9.260557687,12.346637525,-0.24995306064109957,0.0007103527723327354,283.611846,51.56225
Lyxor ETF Euro Cash EONIA,FR0010510800,Swap-based,Capitalizing,47.337487324,49.573327825,-0.045101682680912414,0.0036311328639606496,1215.722605715,1.14955
Lyxor ETF Euro Corporate Bonds,FR0010737544,Swap-based,Capitalizing,2.87726655,6.13687781,-0.5311514031921063,0.00022070747136556819,450.28011257,32.34305
Lyxor ETF EuroMTS 10-15Y,FR0010037242,Swap-based,Capitalizing,0.69034884,2.855830982,-0.7582669127300616,5.295482507053551e-05,306.9225,17.37735
Lyxor ETF EuroMTS 1-3Y,FR0010222224,Swap-based,Capitalizing,60.496398231,29.063934313,1.0814937709221488,0.0046405179528078285,965.5801170400001,8.15205
Lyxor ETF EuroMTS 15+Y,FR0010481093,Swap-based,Capitalizing,0.023912,0.1193623,-0.7996687396271687,1.8342259792696185e-06,156.92312070999998,29.85795
Lyxor ETF EuroMTS 3-5Y,FR0010037234,Swap-based,Capitalizing,38.694244868,21.042102601,0.8388963119189954,0.002968132702622353,1124.55,9.4779
Lyxor ETF EuroMTS 5-7Y,FR0010411413,Swap-based,Capitalizing,4.18673027,5.596140758,-0.25185400956635473,0.00032115295372317265,580.3201209,15.73385
Lyxor ETF EuroMTS 7-10Y,FR0010411439,Swap-based,Capitalizing,3.34357446,4.92221606,-0.32071765659145,0.00025647671203389035,389.77261993,17.12215
Lyxor ETF EuroMTS Covered Bond Aggregate,FR0010481127,Swap-based,Capitalizing,0.382862518,2.898348179,-0.8679032005974876,2.936836638525351e-05,118.48011848,40.7612
Lyxor ETF EuroMTS Global,FR0010028860,Swap-based,Capitalizing,40.809928928,3.274031153,11.464734457583212,0.0031304212049131953,860.535,17.44175
Lyxor ETF EuroMTS Inflation Linked,FR0010174292,Swap-based,Capitalizing,13.843622684,3.248687391,3.261297261888502,0.001061907509794204,755.105,35.7221
Lyxor ETF FTSE RAFI Europe,FR0010400770,Swap-based,Distributing,1.28402551,0.803770364,0.597502928087555,9.849418486479263e-05,19.56372864,64.9074
Lyxor ETF FTSE RAFI US 1000,FR0010400804,Swap-based,Distributing,0.29878383,0.06738821,3.4337700912370277,2.2918913648865724e-05,34.40578659999999,57.219
Lyxor ETF Hong Kong (HSI),FR0010361675,Swap-based,Distributing,20.321306423,18.420660045,0.10318014519332586,0.0015587934164338058,135.47859903999998,59.2517
Lyxor ETF Japan (Topix),FR0010245514,Swap-based,Distributing,6.956599938,11.118959329,-0.37434792842023534,0.0005336222956534383,411.95816060000004,34.05015
Lyxor ETF LevDAX,LU0252634307,Swap-based,Capitalizing,190.59087648,246.682510219,-0.22738391014913428,0.014619719682643981,215.17510608,16.76125
Lyxor ETF Leveraged DJ EURO STOXX 50,FR0010468983,Swap-based,Distributing,122.136010545,150.495748711,-0.18844212151440753,0.009368728820089791,195.10128785999999,19.5547
Lyxor ETF MSCI AC Asia-Pacific Ex Japan,FR0010312124,Swap-based,Distributing,9.178202242,8.151473101,0.1259562692875773,0.0007040355049877491,533.36096524,52.10045
Lyxor ETF MSCI Asia APEX 50,FR0010652867,Swap-based,Distributing,1.19744122,1.14537824,0.04545483595008748,9.185253405705532e-05,23.43011139,50.29715
Lyxor ETF MSCI EM Latin America,FR0010410266,Swap-based,Distributing,7.146500177,7.984431319,-0.10494562587144218,0.0005481890383702044,251.33108196,94.54805
Lyxor ETF MSCI Emerging Markets,FR0010429068,Swap-based,Distributing,24.822371088,21.055631073,0.17889466252237662,0.0019040581263248858,828.3228665,35.2764
Lyxor ETF MSCI EMU,FR0007085501,Swap-based,Distributing,1.36695806,1.39115801,-0.01739554373122576,0.00010485572040080285,347.19657739999997,23.87235
Lyxor ETF MSCI EMU Growth,FR0010168765,Swap-based,Distributing,1.12559244,0.39247121,1.8679618054022353,8.634120506513378e-05,44.620929620000005,18.9825
